"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"nvme-wq","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","150","-20",,"False","11/26/2019 08:00:51",,"150",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","nvme-wq","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"obexd","1432","8","46374912","7700480","0","0","/usr/lib/bluetooth/obexd","System.Diagnostics.Process (systemd)",,"0.01",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1432","0",,"False","11/26/2019 08:05:27",,"1432",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","obexd","15","1432",,"System.Diagnostics.ProcessThreadCollection","8","46374912","46374912","False",,,,"7700480","7700480",,"System.Diagnostics.ProcessModule (obexd)","0","","True","00:00:00.0100000","00:00:00.0100000","00:00:00",,
"oom_reaper","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","43","0",,"False","11/26/2019 08:00:51",,"43",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","oom_reaper","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"opera","1028","261","699170816","238497792","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (startdde)",,"32.35",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3700","0",,"False","11/26/2019 12:43:08",,"3700",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","261","699170816","699170816","False",,,,"238497792","238497792",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:05.2800000","00:00:32.3500000","00:00:27.0700000",,
"opera","1028","16","243445760","50184192","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3704","0",,"False","11/26/2019 12:43:10",,"3704",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","16","243445760","243445760","False",,,,"50184192","50184192",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"opera","1028","16","243445760","13070336","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3706","0",,"False","11/26/2019 12:43:11",,"3706",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","16","243445760","243445760","False",,,,"13070336","13070336",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0700000","00:00:00.0700000","00:00:00",,
"opera","1028","82","394944512","152178688","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"10.03",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3732","0",,"False","11/26/2019 12:43:13",,"3732",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","82","394944512","394944512","False",,,,"152178688","152178688",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:02.2100000","00:00:10.0300000","00:00:07.8200000",,
"opera","1028","144","386105344","115449856","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"7.37",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3738","0",,"False","11/26/2019 12:43:13",,"3738",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","144","386105344","386105344","False",,,,"115449856","115449856",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:02.0100000","00:00:07.3700000","00:00:05.3600000",,
"opera","1028","31","475000832","48640000","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3763","0",,"False","11/26/2019 12:43:19",,"3763",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"48640000","48640000",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0100000","00:00:00.0600000","00:00:00.0500000",,
"opera","1028","32","495448064","73330688","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.14",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3765","0",,"False","11/26/2019 12:43:19",,"3765",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","32","495448064","495448064","False",,,,"73330688","73330688",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0400000","00:00:00.1400000","00:00:00.1000000",,
"opera","1028","34","561037312","55607296","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3777","0",,"False","11/26/2019 12:43:21",,"3777",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","34","561037312","561037312","False",,,,"55607296","55607296",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0100000","00:00:00.0600000","00:00:00.0500000",,
"opera","1028","44","561987584","129187840","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"2.97",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3800","0",,"False","11/26/2019 12:43:21",,"3800",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","44","561987584","561987584","False",,,,"129187840","129187840",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.2900000","00:00:02.9700000","00:00:02.6800000",,
"opera","1028","31","475000832","50012160","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3804","0",,"False","11/26/2019 12:43:21",,"3804",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"50012160","50012160",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0300000","00:00:00.0700000","00:00:00.0400000",,
"opera","1028","51","559489024","134508544","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"1.65",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3807","0",,"False","11/26/2019 12:43:21",,"3807",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","51","559489024","559489024","False",,,,"134508544","134508544",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.1700000","00:00:01.6500000","00:00:01.4800000",,
"opera","1028","31","475000832","50139136","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.08",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3812","0",,"False","11/26/2019 12:43:21",,"3812",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"50139136","50139136",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0100000","00:00:00.0800000","00:00:00.0700000",,
"opera","1028","31","475000832","49860608","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3817","0",,"False","11/26/2019 12:43:21",,"3817",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"49860608","49860608",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00","00:00:00.0500000","00:00:00.0500000",,
"opera","1028","31","475000832","50081792","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3825","0",,"False","11/26/2019 12:43:21",,"3825",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"50081792","50081792",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0200000","00:00:00.0700000","00:00:00.0500000",,
"opera","1028","33","521965568","95703040","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.65",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3829","0",,"False","11/26/2019 12:43:21",,"3829",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","521965568","521965568","False",,,,"95703040","95703040",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0600000","00:00:00.6500000","00:00:00.5900000",,
"opera","1028","39","554405888","121147392","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"2.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3836","0",,"False","11/26/2019 12:43:21",,"3836",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","39","554405888","554405888","False",,,,"121147392","121147392",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.2100000","00:00:02.0700000","00:00:01.8600000",,
"opera","1028","31","475000832","49209344","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3843","0",,"False","11/26/2019 12:43:21",,"3843",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"49209344","49209344",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"opera","1028","36","583004160","137838592","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"5.33",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3844","0",,"False","11/26/2019 12:43:21",,"3844",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","36","583004160","583004160","False",,,,"137838592","137838592",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.5000000","00:00:05.3300000","00:00:04.8300000",,
"opera","1028","36","544800768","115941376","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"1.59",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3855","0",,"False","11/26/2019 12:43:21",,"3855",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","36","544800768","544800768","False",,,,"115941376","115941376",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.1700000","00:00:01.5900000","00:00:01.4200000",,
"opera","1028","37","510660608","94048256","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.32",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3856","0",,"False","11/26/2019 12:43:21",,"3856",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","37","510660608","510660608","False",,,,"94048256","94048256",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0800000","00:00:00.3200000","00:00:00.2400000",,
"opera","1028","42","806653952","162168832","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"9.19",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3871","0",,"False","11/26/2019 12:43:21",,"3871",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","42","806653952","806653952","False",,,,"162168832","162168832",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.7700000","00:00:09.1900000","00:00:08.4200000",,
"opera","1028","38","507400192","91160576","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.32",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3930","0",,"False","11/26/2019 12:43:23",,"3930",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","38","507400192","507400192","False",,,,"91160576","91160576",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0800000","00:00:00.3200000","00:00:00.2400000",,
"opera","1028","36","525344768","108482560","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"1.2",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4066","0",,"False","11/26/2019 12:43:33",,"4066",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","36","525344768","525344768","False",,,,"108482560","108482560",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.1400000","00:00:01.2000000","00:00:01.0600000",,
"opera","1028","33","497102848","79179776","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.18",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4067","0",,"False","11/26/2019 12:43:33",,"4067",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","497102848","497102848","False",,,,"79179776","79179776",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0200000","00:00:00.1800000","00:00:00.1600000",,
"opera","1028","42","690413568","221597696","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"15.31",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4101","0",,"False","11/26/2019 12:43:39",,"4101",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","42","690413568","690413568","False",,,,"221597696","221597696",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.9200000","00:00:15.3100000","00:00:14.3900000",,
"opera","1028","46","565719040","133083136","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"6.65",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4121","0",,"False","11/26/2019 12:43:47",,"4121",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","46","565719040","565719040","False",,,,"133083136","133083136",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.6600000","00:00:06.6500000","00:00:05.9900000",,
"opera","1028","53","581427200","144773120","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"8.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4133","0",,"False","11/26/2019 12:43:51",,"4133",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","53","581427200","581427200","False",,,,"144773120","144773120",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:01.2400000","00:00:08.0600000","00:00:06.8200000",,
"opera","1028","36","498946048","82563072","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.21",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4148","0",,"False","11/26/2019 12:43:55",,"4148",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","36","498946048","498946048","False",,,,"82563072","82563072",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0500000","00:00:00.2100000","00:00:00.1600000",,
"opera","1028","46","558329856","115810304","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"14.53",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4158","0",,"False","11/26/2019 12:43:55",,"4158",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","46","558329856","558329856","False",,,,"115810304","115810304",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.7800000","00:00:14.5300000","00:00:13.7500000",,
"opera","1028","40","814989312","180682752","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"11.56",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4180","0",,"False","11/26/2019 12:44:01",,"4180",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","40","814989312","814989312","False",,,,"180682752","180682752",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.8500000","00:00:11.5600000","00:00:10.7100000",,
"opera","1028","38","514031616","86237184","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.27",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4190","0",,"False","11/26/2019 12:44:01",,"4190",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","38","514031616","514031616","False",,,,"86237184","86237184",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0400000","00:00:00.2700000","00:00:00.2300000",,
"opera","1028","33","497102848","80277504","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.13",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4203","0",,"False","11/26/2019 12:44:03",,"4203",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","497102848","497102848","False",,,,"80277504","80277504",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0300000","00:00:00.1300000","00:00:00.1000000",,
"opera","1028","33","496316416","80027648","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.16",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4226","0",,"False","11/26/2019 12:44:12",,"4226",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","496316416","496316416","False",,,,"80027648","80027648",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0200000","00:00:00.1600000","00:00:00.1400000",,
"opera","1028","33","496316416","77508608","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.15",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4237","0",,"False","11/26/2019 12:44:14",,"4237",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","496316416","496316416","False",,,,"77508608","77508608",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0300000","00:00:00.1500000","00:00:00.1200000",,
"opera","1028","33","501563392","83263488","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.2",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4260","0",,"False","11/26/2019 12:44:16",,"4260",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","501563392","501563392","False",,,,"83263488","83263488",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0400000","00:00:00.2000000","00:00:00.1600000",,
"opera","1028","33","508116992","89935872","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.36",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4282","0",,"False","11/26/2019 12:44:19",,"4282",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","33","508116992","508116992","False",,,,"89935872","89935872",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0500000","00:00:00.3600000","00:00:00.3100000",,
"opera","1028","31","475000832","50294784","0","0","/usr/lib/opera/opera","System.Diagnostics.Process (opera)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4302","0",,"False","11/26/2019 12:44:20",,"4302",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","opera","15","1028",,"System.Diagnostics.ProcessThreadCollection","31","475000832","475000832","False",,,,"50294784","50294784",,"System.Diagnostics.ProcessModule (opera)","0","","True","00:00:00.0100000","00:00:00.0400000","00:00:00.0300000",,
"pamac-tray","1028","13","267796480","41574400","0","0","/usr/bin/pamac-tray","System.Diagnostics.Process (startdde)",,"0.17",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1293","0",,"False","11/26/2019 08:05:09",,"1293",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","pamac-tray","15","1028",,"System.Diagnostics.ProcessThreadCollection","13","267796480","267796480","False",,,,"41574400","41574400",,"System.Diagnostics.ProcessModule (pamac-tray)","0","","True","00:00:00.0300000","00:00:00.1700000","00:00:00.1400000",,
"parcellite","1028","12","250384384","26038272","0","0","/usr/bin/parcellite","System.Diagnostics.Process (startdde)",,"4.51",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1289","0",,"False","11/26/2019 08:05:09",,"1289",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","parcellite","15","1028",,"System.Diagnostics.ProcessThreadCollection","12","250384384","250384384","False",,,,"26038272","26038272",,"System.Diagnostics.ProcessModule (parcellite)","0","","True","00:00:02.0100000","00:00:04.5100000","00:00:02.5000000",,
"pipewire","1382","24","84066304","3915776","0","0","/usr/bin/pipewire","System.Diagnostics.Process (systemd)",,"0.02",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1382","0",,"False","11/26/2019 08:05:19",,"1382",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","pipewire","15","1382",,"System.Diagnostics.ProcessThreadCollection","24","84066304","84066304","False",,,,"3915776","3915776",,"System.Diagnostics.ProcessModule (pipewire)","0","","True","00:00:00","00:00:00.0200000","00:00:00.0200000",,
"polkitd","711",,"1704062976","22917120","0","0",,"System.Diagnostics.Process (systemd)",,"0.84",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","711","0",,"False","11/26/2019 08:01:20",,"711",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","polkitd","15","711",,"System.Diagnostics.ProcessThreadCollection",,"1704062976","1704062976","False",,,,"22917120","22917120",,,"0","","True","00:00:00.2000000","00:00:00.8400000","00:00:00.6400000",,
"pulseaudio","1111","52","1400918016","15671296","0","0","/usr/bin/pulseaudio","System.Diagnostics.Process (systemd)",,"174.23",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1111","-11",,"False","11/26/2019 08:04:49",,"1111",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","High","0","0","pulseaudio","15","1111",,"System.Diagnostics.ProcessThreadCollection","52","1400918016","1400918016","False",,,,"15671296","15671296",,"System.Diagnostics.ProcessModule (pulseaudio)","0","","True","00:01:48.1900000","00:02:54.2300000","00:01:06.0400000",,
